185;0;2951.00;11.45;1116.00;0.00;0.48
186;0;2558.00;10.15;1748.00;0.00;0.56
187;0;2588.00;9.70;1768.00;0.00;0.44
188;0;2184.00;10.55;1673.00;0.00;0.60
189;0;2635.00;9.70;1376.00;0.00;0.48
190;0;2537.00;10.30;1482.00;0.00;0.48
191;0;3357.00;9.80;809.00;0.00;0.44
192;0;2675.00;9.95;1050.00;0.00;0.56
193;0;2154.00;9.85;1112.00;0.00;0.52
194;0;2803.00;9.70;1055.00;0.00;0.40
195;0;2513.00;9.70;1472.00;0.00;0.40
196;0;3224.00;9.70;1369.00;0.00;0.40
197;0;3369.00;10.75;1091.00;0.00;0.56
198;0;3046.00;9.70;1237.00;0.00;0.36
199;0;2188.00;10.10;1028.00;0.00;0.44
200;0;2864.00;9.70;1380.00;0.00;0.44
201;0;3514.00;9.92;815.00;0.00;0.48
202;0;3034.00;10.75;992.00;0.00;0.48
203;0;3182.00;9.80;1274.00;0.00;0.44
204;0;3113.00;9.70;1492.00;0.00;0.48
205;0;2965.00;10.00;1684.00;0.00;0.68
206;0;2748.00;17.42;1553.00;0.00;0.64
207;0;3114.00;9.70;1547.00;0.00;0.52
208;0;2896.00;10.15;1591.00;0.00;0.64
209;0;3215.00;11.15;1161.00;0.00;0.44
210;0;2073.00;9.70;989.00;0.00;0.48
211;0;3165.00;13.10;923.00;0.00;0.44
212;0;2426.00;10.40;1516.00;0.00;0.40
213;0;3134.00;11.00;1680.00;0.00;0.60
214;0;3401.00;14.95;1094.00;0.00;0.40
215;0;3152.00;10.92;1146.00;0.00;0.48
216;0;3128.00;10.92;1637.00;0.00;0.64
217;0;2427.00;12.85;1205.00;0.00;0.44
218;0;2455.00;9.87;1730.00;0.00;0.72
219;0;2506.00;9.90;1746.00;0.00;0.64
220;0;3000.00;16.00;397.00;0.00;0.60
221;0;2238.00;9.70;1634.00;0.00;0.56
222;0;3199.00;9.70;883.00;0.00;0.52
223;0;2896.00;11.10;415.00;0.00;0.52
224;0;2217.00;10.55;1259.00;0.00;0.44
225;0;2758.00;17.75;1575.00;0.00;0.72
226;0;2966.00;9.70;1359.00;0.00;0.44
227;0;2921.00;10.32;1203.00;0.00;0.52
228;0;2811.00;13.37;1811.00;0.00;0.84
229;0;2778.00;9.85;1445.00;0.00;0.52
230;0;3107.00;9.95;1112.00;0.00;0.40
231;0;2684.00;9.70;1883.00;0.00;0.60
232;0;2672.00;9.77;103.00;0.00;0.48
233;0;3370.00;10.20;833.00;0.00;0.48
234;0;2800.00;10.45;1134.00;0.00;0.44
235;0;3177.00;10.37;1195.00;0.00;0.48
236;0;2125.00;10.37;1319.00;0.00;0.48
237;0;2338.00;9.70;979.00;0.00;0.40
238;0;2310.00;9.70;1988.00;0.00;0.80
239;0;2778.00;9.70;1367.00;0.00;0.56
240;0;2719.00;9.70;1772.00;0.00;0.44
241;0;2838.00;10.00;1351.00;0.00;0.56
242;0;3463.00;10.20;1292.00;0.00;0.48
243;0;3122.00;10.10;352.00;0.00;0.44
244;0;2638.00;10.92;1541.00;0.00;0.32
245;0;2337.00;10.35;1181.00;0.00;0.44
246;0;3473.00;9.80;716.00;0.00;0.48
247;0;2522.00;9.72;1488.00;0.00;0.60
248;0;3305.00;9.92;1175.00;0.00;0.44
249;0;2595.00;11.10;1377.00;0.00;0.44
250;0;3125.00;9.72;216.00;0.00;0.52
251;0;3079.00;9.70;209.00;0.00;0.36
252;0;3222.00;9.70;1545.00;0.00;0.64
253;0;2638.00;10.62;1037.00;0.00;0.48
254;0;3170.00;12.10;1015.00;0.00;0.40
255;0;3034.00;11.65;495.00;0.00;0.48
256;0;2640.00;9.90;17.00;0.00;0.84
257;0;2472.00;9.70;1206.00;0.00;0.44
258;0;2323.00;10.50;1016.00;0.00;0.48
259;0;2867.00;10.42;437.00;0.00;0.56
260;0;2307.00;10.15;1662.00;0.00;0.80
261;0;3020.00;9.70;1198.00;0.00;0.44
262;0;3135.00;10.77;1079.00;0.00;0.44
263;0;2774.00;9.90;1662.00;0.00;0.68
264;0;2746.00;9.70;1857.00;0.00;0.76
265;0;3040.00;10.70;1109.00;0.00;0.52
266;0;3209.00;11.72;1063.00;0.00;0.44
267;0;2882.00;10.55;1156.00;0.00;0.52
268;0;3004.00;10.82;1080.00;0.00;0.44
269;0;2099.00;9.70;1297.00;0.00;0.32
270;0;2682.00;9.72;1073.00;0.00;0.44
271;0;2876.00;9.82;1422.00;0.00;0.52
272;0;2430.00;9.70;1475.00;0.00;0.44
273;0;2928.00;10.72;1103.00;0.00;0.36
274;0;2625.00;10.65;1307.00;0.00;0.52
275;0;2689.00;9.70;1447.00;0.00;0.48
276;0;2674.00;9.70;400.00;0.00;0.56
277;0;2243.00;9.70;869.00;0.00;0.48
278;0;3214.00;10.42;243.00;0.00;0.52
279;0;3224.00;10.32;911.00;0.00;0.40
280;0;3474.00;9.70;1462.00;0.00;0.44
281;0;2126.00;9.70;1500.00;0.00;0.56
282;0;2618.00;9.80;1603.00;0.00;0.72
283;0;2241.00;9.80;1673.00;0.00;0.56
284;0;2342.00;9.70;1339.00;0.00;0.56
285;0;2738.00;9.70;950.00;0.00;0.40
286;0;2830.00;12.67;1861.00;0.00;0.52
287;0;2179.00;10.50;703.00;0.00;0.56
288;0;2913.00;10.35;442.00;0.00;0.44
289;0;2990.00;11.30;331.00;0.00;0.52
290;0;2627.00;9.70;146.00;0.00;0.76
291;0;2065.00;9.70;1126.00;0.00;0.52
292;0;2160.00;11.50;907.00;0.00;0.44
293;0;3025.00;11.72;467.00;0.00;0.48
294;0;3223.00;11.30;1083.00;0.00;0.44
295;0;3087.00;10.05;1524.00;0.00;0.64
296;0;2555.00;9.77;1580.00;0.00;0.56
297;0;2456.00;9.70;1420.00;0.00;0.48
298;0;3094.00;10.15;1186.00;0.00;0.40
299;0;3114.00;9.70;2003.00;0.00;0.60
300;0;2127.00;11.30;1166.00;0.00;0.44
301;0;2724.00;10.30;1219.00;0.00;0.60
302;0;2902.00;9.90;1013.00;0.00;0.52
303;0;3152.00;9.75;1284.00;0.00;0.40
304;0;2782.00;9.82;1296.00;0.00;0.52
305;0;2284.00;9.92;1648.00;0.00;0.56
306;0;2058.00;9.70;977.00;0.00;0.28
307;0;2688.00;10.37;1734.00;0.00;0.56
308;0;2163.00;9.70;1098.00;0.00;0.48
309;0;3201.00;10.07;400.00;0.00;0.48
310;0;2881.00;9.80;1011.00;0.00;0.44
311;0;2710.00;11.70;1646.00;0.00;0.56
312;0;2916.00;10.85;1235.00;0.00;0.44
313;0;2160.00;10.40;778.00;0.00;0.52
314;0;3007.00;9.70;1347.00;0.00;0.40
315;0;2445.00;9.70;1803.00;0.00;0.40
316;0;2188.00;10.10;1651.00;0.00;0.48
317;0;2704.00;13.10;1521.00;0.00;0.52
318;0;2050.00;9.70;947.00;0.00;0.40
319;0;2919.00;9.85;285.00;0.00;0.48
320;0;2259.00;10.60;1294.00;0.00;0.48
321;0;3359.00;9.87;1687.00;0.00;0.68
322;0;2430.00;9.95;1718.00;0.00;0.72
323;0;3177.00;12.15;1041.00;0.00;0.44
324;0;2574.00;12.02;1343.00;0.00;0.48
325;0;2338.00;9.70;1293.00;0.00;0.40
326;0;2796.00;9.72;935.00;0.00;0.36
327;0;2851.00;10.10;1125.00;0.00;0.40
328;0;2112.00;10.82;918.00;0.00;0.40
329;0;2908.00;9.70;1032.00;0.00;0.48
330;0;3406.00;9.70;1395.00;0.00;0.56
331;0;3467.00;10.40;1239.00;0.00;0.44
332;0;2622.00;9.70;1911.00;0.00;0.48
333;0;2104.00;9.70;1502.00;0.00;0.40
334;0;2717.00;9.75;1129.00;0.00;0.48
335;0;2836.00;10.85;1532.00;0.00;0.64
336;0;3288.00;9.70;1618.00;0.00;0.64
337;0;2788.00;10.57;1870.00;0.00;0.60
338;0;2760.00;9.85;1266.00;0.00;0.44
339;0;2825.00;9.70;1734.00;0.00;0.44
340;0;2799.00;10.65;1484.00;0.00;0.60
341;0;2855.00;9.77;1268.00;0.00;0.52
342;0;2371.00;11.62;1045.00;0.00;0.48
343;0;2429.00;9.70;1126.00;0.00;0.48
344;0;2105.00;9.70;1085.00;0.00;0.52
345;0;3094.00;9.70;1282.00;0.00;0.40
346;0;3260.00;11.20;1102.00;0.00;0.48
347;0;3133.00;9.97;428.00;0.00;0.48
348;0;2859.00;10.00;1902.00;0.00;0.48
349;0;2543.00;9.90;1622.00;0.00;0.48
350;0;2770.00;9.70;1340.00;0.00;0.44
351;0;2758.00;10.25;1452.00;0.00;0.52
352;0;2464.00;9.70;1907.00;0.00;0.68
353;0;3432.00;10.70;1206.00;0.00;0.44
354;0;2581.00;11.60;1315.00;0.00;0.56
355;0;2101.00;10.30;1149.00;0.00;0.44
356;0;2998.00;11.55;310.00;0.00;0.52
357;0;2942.00;9.70;1928.00;0.00;0.76
358;0;3065.00;10.00;1205.00;0.00;0.44
359;0;3257.00;10.07;929.00;0.00;0.40
360;0;3388.00;16.62;1067.00;0.00;0.44
361;0;3446.00;10.80;1277.00;0.00;0.48
362;0;2877.00;9.70;309.00;0.00;0.48
363;0;3190.00;11.60;1069.00;0.00;0.44
364;0;3289.00;9.80;1327.00;0.00;0.40
365;0;2703.00;9.70;1358.00;0.00;0.56
366;0;3200.00;9.80;280.00;0.00;0.44
367;0;2005.00;10.30;1074.00;0.00;0.36
368;0;2332.00;12.32;1083.00;0.00;0.44
369;0;3109.00;10.70;1614.00;0.00;0.68
370;0;2829.00;10.00;409.00;0.00;0.48
371;0;2831.00;9.70;1708.00;0.00;0.52
372;0;2645.00;9.70;1836.00;0.00;0.52
373;0;3405.00;10.55;1207.00;0.00;0.52
374;0;2606.00;10.47;1721.00;0.00;0.72
375;0;3199.00;10.67;1622.00;0.00;0.52
376;0;3519.00;9.70;801.00;0.00;0.36
377;0;2803.00;10.55;1210.00;0.00;0.48
378;0;3193.00;9.70;1559.00;0.00;0.64
379;0;2022.00;9.97;1107.00;0.00;0.48
380;0;3351.00;10.10;966.00;0.00;0.36
381;0;3143.00;10.07;1161.00;0.00;0.48
382;0;3416.00;10.30;696.00;0.00;0.48
383;0;2465.00;9.70;1175.00;0.00;0.56
384;0;2386.00;9.70;1354.00;0.00;0.44
385;0;2578.00;9.70;1067.00;0.00;0.40
386;0;2268.00;10.65;1134.00;0.00;0.48
387;0;2283.00;9.70;1754.00;0.00;0.72
388;0;3190.00;10.95;960.00;0.00;0.40
389;0;2426.00;10.37;1320.00;0.00;0.48
390;0;2507.00;9.87;1192.00;0.00;0.44
391;0;2277.00;9.70;899.00;0.00;0.44
392;0;3166.00;10.45;289.00;0.00;0.48
393;0;2218.00;9.70;991.00;0.00;0.40
394;0;2484.00;9.70;1182.00;0.00;0.48
395;0;3110.00;11.05;1666.00;0.00;0.64
396;0;2945.00;11.20;1234.00;0.00;0.40
397;0;2370.00;9.70;1692.00;0.00;0.48
398;0;2673.00;9.90;1830.00;0.00;0.64
399;0;2800.00;10.42;1672.00;0.00;0.60
400;0;2549.00;9.70;1163.00;0.00;0.48
401;0;2630.00;10.45;1020.00;0.00;0.48
402;0;2576.00;11.00;1232.00;0.00;0.44
403;0;3481.00;9.92;792.00;0.00;0.40
404;0;3081.00;10.70;1636.00;0.00;0.56
405;0;2587.00;10.37;1162.00;0.00;0.44
406;0;2810.00;9.70;468.00;0.00;0.48
407;0;2277.00;9.80;925.00;0.00;0.48
408;0;3390.00;9.82;1148.00;0.00;0.44
409;0;2202.00;10.87;1133.00;0.00;0.40
410;0;2860.00;11.20;1497.00;0.00;0.52
411;0;2347.00;10.50;1579.00;0.00;0.68
412;0;2973.00;9.70;1583.00;0.00;0.44
413;0;3441.00;9.70;973.00;0.00;0.40
414;0;2418.00;10.60;1053.00;0.00;0.48
415;0;3201.00;9.80;908.00;0.00;0.48
416;0;2977.00;9.70;1967.00;0.00;0.80
417;0;3389.00;10.40;1284.00;0.00;0.44
418;0;2648.00;13.50;2015.00;0.00;0.76
419;0;3173.00;9.90;342.00;0.00;0.40
420;0;2873.00;11.50;1969.00;0.00;0.76
421;0;2472.00;9.70;1889.00;0.00;0.44
422;0;3318.00;9.70;1489.00;0.00;0.48
423;0;2490.00;10.30;2015.00;0.00;0.76
424;0;2879.00;9.70;1329.00;0.00;0.52
425;0;2306.00;10.00;1055.00;0.00;0.40
426;0;2313.00;10.52;1690.00;0.00;0.48
427;0;3275.00;10.30;1162.00;0.00;0.48
428;0;2202.00;10.70;1683.00;0.00;0.52
429;0;2292.00;9.70;1305.00;0.00;0.44
430;0;2250.00;9.70;632.00;0.00;0.48
431;0;3366.00;9.70;1350.00;0.00;0.44
432;0;2545.00;9.75;1805.00;0.00;0.44
433;0;2479.00;10.90;1370.00;0.00;0.48
434;0;3023.00;9.70;1643.00;0.00;0.40
435;0;2791.00;9.70;1036.00;0.00;0.44
436;0;3213.00;10.40;1654.00;0.00;0.68
437;0;3301.00;10.65;1137.00;0.00;0.48
438;0;2346.00;13.20;1167.00;0.00;0.52
439;0;2789.00;9.70;1256.00;0.00;0.40
440;0;2781.00;10.20;423.00;0.00;0.56
441;0;2392.00;9.70;1660.00;0.00;0.68
442;0;2390.00;10.75;1604.00;0.00;0.60
443;0;2404.00;10.05;1527.00;0.00;0.56
444;0;2088.00;9.70;1398.00;0.00;0.60
445;0;2843.00;9.85;488.00;0.00;0.48
446;0;3121.00;9.70;294.00;0.00;0.48
447;0;3070.00;10.15;1692.00;0.00;0.80
448;0;3441.00;10.60;1170.00;0.00;0.44
449;0;3270.00;9.70;1332.00;0.00;0.44
450;0;2778.00;9.70;918.00;0.00;0.20
451;0;3386.00;9.70;1306.00;0.00;0.40
452;0;2403.00;12.07;1076.00;0.00;0.44
453;0;2906.00;10.50;1114.00;0.00;0.44
454;0;2686.00;10.90;1200.00;0.00;0.52
455;0;2886.00;11.40;1514.00;0.00;0.60
456;0;3126.00;10.50;1196.00;0.00;0.48
457;0;3368.00;9.70;793.00;0.00;0.48
458;0;3392.00;10.20;725.00;0.00;0.56
459;0;2636.00;10.77;1710.00;0.00;0.68
460;0;2183.00;9.70;1066.00;0.00;0.40
461;0;2810.00;10.92;1533.00;0.00;0.56
462;0;3290.00;11.40;1555.00;0.00;0.52
463;0;2679.00;10.50;1576.00;0.00;0.48
464;0;2387.00;10.45;1706.00;0.00;0.72
465;0;2845.00;11.05;1557.00;0.00;0.56
466;0;3336.00;10.50;855.00;0.00;0.44
467;0;3466.00;10.80;858.00;0.00;0.40
468;0;2682.00;9.85;1145.00;0.00;0.48
469;0;3106.00;10.30;279.00;0.00;0.44
470;0;2735.00;10.45;1689.00;0.00;0.60
471;0;3204.00;9.70;323.00;0.00;0.48
472;0;2455.00;10.52;1054.00;0.00;0.44
473;0;3435.00;11.72;1115.00;0.00;0.44
474;0;2526.00;9.70;1104.00;0.00;0.40
475;0;3123.00;10.20;1127.00;0.00;0.48
476;0;2385.00;19.67;1175.00;0.00;0.48
477;0;2432.00;9.77;1608.00;0.00;0.56
478;0;2434.00;11.87;1257.00;0.00;0.40
479;0;3051.00;9.70;497.00;0.00;0.44
480;0;2909.00;11.60;1146.00;0.00;0.40
481;0;3415.00;11.10;815.00;0.00;0.44
482;0;3502.00;9.70;955.00;0.00;0.44
483;0;2480.00;9.85;1494.00;0.00;0.44
484;0;2734.00;9.72;1334.00;0.00;0.44
485;0;3095.00;10.10;245.00;0.00;0.52
486;0;3201.00;9.70;1274.00;0.00;0.48
487;0;3333.00;10.70;932.00;0.00;0.40
488;0;2633.00;9.70;1188.00;0.00;0.52
489;0;3105.00;10.02;393.00;0.00;0.52
490;0;3345.00;9.70;1723.00;0.00;0.40
491;0;2837.00;10.50;1508.00;0.00;0.52
492;0;2232.00;10.70;1181.00;0.00;0.40
493;0;3387.00;9.70;1382.00;0.00;0.52
494;0;2208.00;9.97;1277.00;0.00;0.52
495;0;2907.00;11.17;2017.00;0.00;0.64
496;0;3156.00;11.20;997.00;0.00;0.48
497;0;2137.00;9.70;1481.00;0.00;0.48
498;0;3308.00;10.60;1534.00;0.00;0.68
499;0;2446.00;10.55;1498.00;0.00;0.48
500;0;2849.00;9.95;1678.00;0.00;0.68
501;0;3173.00;9.70;802.00;0.00;0.32
502;0;3096.00;9.70;1074.00;0.00;0.48
503;0;3120.00;12.25;1033.00;0.00;0.52
504;0;3352.00;10.40;836.00;0.00;0.48
505;0;2199.00;9.70;1293.00;0.00;0.40
506;0;3354.00;9.95;1326.00;0.00;0.48
507;0;2795.00;9.70;1097.00;0.00;0.40
508;0;2270.00;9.70;878.00;0.00;0.40
509;0;2350.00;13.62;1104.00;0.00;0.48
510;0;3368.00;9.90;1217.00;0.00;0.52
511;0;3099.00;9.70;203.00;0.00;0.52
512;0;3235.00;10.70;1582.00;0.00;0.56
513;0;2607.00;9.80;16.00;0.00;0.72
514;0;2702.00;9.70;1894.00;0.00;0.72
515;0;3142.00;9.80;2032.00;0.00;0.56
516;0;3550.00;9.70;904.00;0.00;0.40
517;0;2476.00;9.70;1438.00;0.00;0.48
518;0;2370.00;9.80;967.00;0.00;0.44
519;0;2874.00;9.70;291.00;0.00;0.40
520;0;2057.00;9.70;1000.00;0.00;0.44
521;0;2105.00;9.70;774.00;0.00;0.44
522;0;2667.00;9.80;1776.00;0.00;0.68
523;0;3002.00;10.15;1525.00;0.00;0.52
524;0;3368.00;9.70;1185.00;0.00;0.60
525;0;2400.00;10.95;1037.00;0.00;0.48
526;0;2649.00;9.80;1965.00;0.00;0.76
527;0;3531.00;9.70;930.00;0.00;0.40
528;0;2207.00;9.80;876.00;0.00;0.40
529;0;3477.00;9.70;898.00;0.00;0.40
530;0;2076.00;9.70;872.00;0.00;0.48
531;0;2679.00;16.70;1533.00;0.00;0.40
532;0;3005.00;9.77;965.00;0.00;0.40
533;0;2942.00;10.30;2017.00;0.00;0.76
534;0;2044.00;9.70;1125.00;0.00;0.48
535;0;3222.00;9.70;1270.00;0.00;0.48
536;0;2226.00;10.10;1242.00;0.00;0.44
537;0;2974.00;10.50;1230.00;0.00;0.48
538;0;2845.00;9.75;1647.00;0.00;0.52
539;0;2945.00;9.70;1015.00;0.00;0.60
540;0;2933.00;10.80;464.00;0.00;0.48
541;0;3209.00;11.20;801.00;0.00;0.36
542;0;3082.00;9.70;1322.00;0.00;0.48
543;0;2709.00;11.62;1670.00;0.00;0.56
