2;bunker;3386.00;9.70;2013.00;0.11;0
2;bunker;3308.00;9.70;2016.00;2.78;0
2;bunker;3354.00;9.80;2013.00;5.44;0
2;coastal_bunker;3302.00;9.50;1956.00;0.24;0
2;coastal_bunker;3373.00;9.70;2000.00;0.08;0
2;coastal_bunker;3276.00;9.70;2016.00;-2.28;0
2;coastal_bunker;3396.00;9.50;2012.00;1.04;0
2;coastal_bunker;3349.00;9.50;1992.00;0.26;0
2;stronghold_network;3396.00;9.70;2014.00;3.29;0
2;dockyard;3372.00;9.70;1998.00;0.08;0
2;anti_air_building;3334.00;9.80;2041.00;2.33;0
2;anti_air_building;3361.00;9.78;2019.00;3.89;0
2;anti_air_building;3296.00;9.70;2036.00;1.73;0
2;synthetic_refinery;3366.00;10.00;2029.00;4.40;0
2;fuel_silo;3299.00;9.70;1974.00;0.78;0
2;radar_station;3350.00;9.50;1990.00;5.25;0
2;nuclear_reactor_spawn;3314.00;9.70;1982.00;0.18;0
2;special_project_facility_spawn;3353.00;9.70;1995.00;2.84;0
2;special_project_facility_spawn;3337.00;9.88;2044.00;5.50;0
2;special_project_facility_spawn;3314.00;9.70;1977.00;2.24;0
2;special_project_facility_spawn;3302.00;9.70;2020.00;3.45;0
2;special_project_facility_spawn;3390.00;9.70;2022.00;1.29;0
2;rocket_site_spawn;3298.00;9.70;1958.00;2.85;0
2;naval_base_spawn;3280.00;9.50;1959.00;-1.57;4446
2;naval_base_spawn;3331.00;9.50;1989.00;0.26;4233
2;naval_base_spawn;3293.00;9.50;2006.00;-1.02;4446
2;naval_base_spawn;3352.00;9.50;1990.00;0.08;4233
2;naval_base_spawn;3411.00;9.70;2024.00;1.04;4315
2;floating_harbor;3342.82;9.50;1985.24;-2.88;149
2;floating_harbor;3300.70;9.50;1937.21;-2.90;589
2;floating_harbor;3413.05;9.50;2018.47;-2.10;591
2;floating_harbor;3281.04;9.50;2003.33;-4.16;959
2;floating_harbor;3366.56;9.50;1988.02;-3.06;2400
3;arms_factory;2377.00;9.70;1888.00;0.64;0
3;arms_factory;2323.00;9.70;1928.00;4.76;0
3;arms_factory;2438.00;9.70;1885.00;2.61;0
3;arms_factory;2444.00;9.70;1900.00;2.71;0
3;arms_factory;2367.00;10.68;1929.00;0.55;0
3;arms_factory;2398.00;9.78;1936.00;3.21;0
3;industrial_complex;2364.00;10.05;1914.00;4.77;0
3;industrial_complex;2413.00;9.70;1917.00;1.16;0
3;industrial_complex;2411.00;9.70;1930.00;5.28;0
3;industrial_complex;2373.00;9.70;1960.00;0.20;0
3;industrial_complex;2474.00;9.70;1897.00;3.22;0
3;industrial_complex;2465.00;9.70;1898.00;5.88;0
3;air_base;2470.00;9.70;1910.00;2.26;0
3;supply_node;2354.00;9.78;1903.00;0.72;0
3;supply_node;2464.00;9.70;1907.00;3.30;0
3;supply_node;2472.00;9.70;1889.00;6.24;0
3;supply_node;2360.00;9.78;1952.00;1.43;0
3;supply_node;2422.00;9.70;1918.00;5.47;0
3;supply_node;2380.00;10.50;1923.00;2.12;0
3;supply_node;2397.00;9.70;1947.00;3.61;0
3;supply_node;2400.00;9.70;1900.00;1.36;0
3;supply_node;2436.00;9.70;1892.00;2.84;0
3;supply_node;2340.00;9.70;1929.00;5.77;0
3;supply_node;2380.00;9.70;1888.00;3.54;0
3;bunker;2377.00;9.70;1961.00;5.34;0
3;bunker;2346.00;9.93;1928.00;5.45;0
3;bunker;2385.00;9.70;1961.00;3.29;0
3;bunker;2380.00;9.70;1883.00;5.95;0
3;bunker;2461.00;9.70;1911.00;2.33;0
3;bunker;2383.00;9.75;1900.00;3.89;0
3;bunker;2354.00;9.70;1896.00;1.73;0
3;bunker;2386.00;10.35;1929.00;4.40;0
3;bunker;2421.00;9.70;1915.00;0.78;0
3;bunker;2424.00;9.70;1889.00;2.34;0
3;bunker;2475.00;9.70;1884.00;0.18;0
3;coastal_bunker;2359.00;9.70;1963.00;-3.14;0
3;coastal_bunker;2457.00;9.50;1885.00;-0.62;0
3;coastal_bunker;2359.00;9.50;1891.00;0.20;0
3;coastal_bunker;2381.00;9.50;1880.00;0.24;0
3;coastal_bunker;2441.00;9.70;1924.00;-3.88;0
3;coastal_bunker;2456.00;9.70;1916.00;-2.64;0
3;coastal_bunker;2413.00;9.50;1888.00;0.86;0
3;coastal_bunker;2329.00;9.50;1916.00;-0.63;0
3;coastal_bunker;2416.00;9.70;1943.00;-4.57;0
3;coastal_bunker;2435.00;9.50;1880.00;0.12;0
3;stronghold_network;2378.00;9.70;1896.00;3.96;0
3;dockyard;2462.00;9.70;1916.00;-2.64;0
3;anti_air_building;2441.00;9.70;1889.00;4.46;0
3;anti_air_building;2387.00;9.70;1952.00;6.03;0
3;anti_air_building;2395.00;9.70;1899.00;2.41;0
3;synthetic_refinery;2393.00;9.90;1941.00;0.25;0
3;fuel_silo;2382.00;10.30;1917.00;1.45;0
3;radar_station;2403.00;9.70;1923.00;5.74;0
3;nuclear_reactor_spawn;2370.00;9.90;1951.00;0.85;0
3;special_project_facility_spawn;2377.00;9.70;1966.00;3.52;0
3;special_project_facility_spawn;2468.00;9.70;1904.00;5.08;0
3;special_project_facility_spawn;2416.00;9.70;1939.00;2.92;0
3;special_project_facility_spawn;2339.00;9.70;1904.00;5.58;0
3;special_project_facility_spawn;2391.00;9.85;1909.00;1.96;0
3;special_project_facility_spawn;2330.00;9.70;1917.00;4.98;0
3;special_project_facility_spawn;2376.00;9.78;1910.00;6.19;0
3;special_project_facility_spawn;2431.00;9.70;1889.00;4.03;0
3;special_project_facility_spawn;2394.00;9.70;1946.00;0.41;0
3;special_project_facility_spawn;2462.00;9.70;1889.00;1.97;0
3;special_project_facility_spawn;2379.00;9.70;1898.00;4.63;0
3;rocket_site_spawn;2402.00;9.70;1942.00;2.47;0
3;naval_base_spawn;2334.00;9.70;1951.00;-1.61;4284
3;naval_base_spawn;2389.00;9.50;1880.00;0.24;4427
3;naval_base_spawn;2432.00;9.50;1881.00;0.12;3716
3;naval_base_spawn;2418.00;9.70;1939.00;-3.88;4251
3;naval_base_spawn;2460.00;9.50;1882.00;-0.62;3716
3;naval_base_spawn;2344.00;9.50;1894.00;0.20;4427
3;naval_base_spawn;2401.00;9.70;1892.00;0.22;4427
3;naval_base_spawn;2485.00;9.70;1913.00;-4.32;4361
3;naval_base_spawn;2327.00;9.50;1922.00;-1.80;4284
3;naval_base_spawn;2409.00;9.70;1952.00;-4.57;4251
3;floating_harbor;2357.37;9.50;1886.14;-2.94;164
3;floating_harbor;2454.65;9.50;1924.15;0.50;352
3;floating_harbor;2462.93;9.50;1876.30;-3.76;421
3;floating_harbor;2360.00;9.50;1970.00;0.00;547
3;floating_harbor;2436.71;9.50;1934.18;-0.74;727
3;floating_harbor;2417.93;9.50;1949.99;-1.43;1360
3;floating_harbor;2403.52;9.50;1884.17;-2.92;1653
3;floating_harbor;2437.87;9.50;1877.05;-3.02;1877
3;floating_harbor;2316.19;9.50;1934.60;1.34;1898
3;floating_harbor;2382.70;9.50;1877.21;-2.90;1952
4;arms_factory;2290.00;9.70;1947.00;2.61;0
4;arms_factory;2297.00;9.70;1947.00;2.71;0
4;arms_factory;2286.00;9.70;1945.00;0.55;0
4;arms_factory;2293.00;9.70;1945.00;3.21;0
4;arms_factory;2293.00;9.70;1945.00;4.77;0
4;arms_factory;2284.00;9.70;1943.00;1.16;0
4;industrial_complex;2292.00;9.70;1943.00;5.28;0
4;industrial_complex;2292.00;9.70;1943.00;0.20;0
4;industrial_complex;2293.00;9.70;1940.00;3.22;0
4;industrial_complex;2280.00;9.70;1941.00;5.88;0
4;industrial_complex;2287.00;9.70;1941.00;2.26;0
4;industrial_complex;2294.00;9.70;1941.00;0.11;0
4;air_base;2283.00;9.70;1938.00;1.67;0
4;supply_node;2289.00;9.70;1946.00;6.24;0
4;bunker;2291.00;9.70;1938.00;0.71;0
4;coastal_bunker;2292.00;9.50;1936.00;-1.57;0
4;stronghold_network;2296.00;9.70;1954.00;0.11;0
4;dockyard;2289.00;9.50;1935.00;-1.57;0
4;anti_air_building;2292.00;9.70;1951.00;5.44;0
4;anti_air_building;2292.00;9.70;1951.00;2.17;0
4;anti_air_building;2285.00;9.70;1952.00;3.38;0
4;synthetic_refinery;2291.00;9.70;1949.00;1.22;0
4;fuel_silo;2291.00;9.70;1949.00;5.34;0
4;radar_station;2290.00;9.70;1947.00;1.67;0
4;nuclear_reactor_spawn;2288.00;9.70;1947.00;3.29;0
4;special_project_facility_spawn;2295.00;9.70;1947.00;5.95;0
4;rocket_site_spawn;2283.00;9.70;1948.00;2.33;0
4;naval_base_spawn;2284.00;9.70;1952.00;-1.57;4284
4;floating_harbor;2296.00;9.70;1944.00;-1.85;1356
5;arms_factory;3088.00;9.70;1915.00;0.55;0
5;arms_factory;3082.00;9.70;1919.00;3.21;0
5;arms_factory;3079.00;9.70;1909.00;4.77;0
5;arms_factory;3078.00;9.70;1913.00;1.16;0
5;arms_factory;3078.00;9.70;1916.00;5.28;0
5;arms_factory;3079.00;9.70;1918.00;0.20;0
5;industrial_complex;3085.00;9.70;1910.00;3.22;0
5;industrial_complex;3081.00;9.70;1912.00;5.88;0
5;industrial_complex;3078.00;9.70;1915.00;2.26;0
5;industrial_complex;3083.00;9.70;1918.00;0.11;0
5;industrial_complex;3083.00;9.70;1909.00;1.67;0
5;industrial_complex;3085.00;9.70;1912.00;5.79;0
5;air_base;3079.00;9.70;1914.00;0.71;0
5;supply_node;3082.00;9.70;1913.00;5.47;0
5;bunker;3087.00;9.70;1909.00;0.11;0
5;coastal_bunker;3075.00;9.50;1910.00;-3.93;0
5;stronghold_network;3082.00;9.70;1915.00;5.44;0
5;dockyard;3080.00;9.50;1907.00;-3.93;0
5;anti_air_building;3083.00;9.70;1908.00;3.38;0
5;anti_air_building;3089.00;9.70;1912.00;1.22;0
5;anti_air_building;3083.00;9.70;1914.00;5.34;0
5;synthetic_refinery;3086.00;9.70;1917.00;5.45;0
5;fuel_silo;3084.00;9.70;1908.00;3.29;0
5;radar_station;3083.00;9.70;1915.00;0.90;0
5;nuclear_reactor_spawn;3087.00;9.70;1914.00;2.33;0
5;special_project_facility_spawn;3086.00;9.70;1917.00;3.89;0
5;rocket_site_spawn;3078.00;9.70;1909.00;1.73;0
5;naval_base_spawn;3091.00;9.70;1914.00;-3.93;3997
5;floating_harbor;3079.00;9.50;1935.00;0.19;2029
6;arms_factory;3072.00;9.70;1851.00;4.77;0
6;arms_factory;3044.00;9.70;1896.00;1.16;0
6;arms_factory;3046.00;9.70;1885.00;5.28;0
6;arms_factory;3097.00;9.70;1886.00;0.20;0
6;arms_factory;3081.00;9.70;1883.00;3.22;0
6;arms_factory;3061.00;9.70;1895.00;5.88;0
6;industrial_complex;3049.00;9.70;1892.00;2.26;0
6;industrial_complex;3104.00;9.70;1887.00;0.11;0
6;industrial_complex;3113.00;9.70;1857.00;1.67;0
6;industrial_complex;3054.00;9.70;1886.00;5.79;0
6;industrial_complex;3048.00;9.70;1870.00;0.71;0
6;industrial_complex;3066.00;9.70;1863.00;4.83;0
6;air_base;3111.00;9.70;1850.00;0.11;0
6;supply_node;3099.00;9.70;1843.00;3.61;0
6;supply_node;3058.00;9.70;1876.00;1.36;0
6;supply_node;3106.00;9.70;1871.00;2.84;0
6;supply_node;3059.00;9.70;1898.00;5.77;0
6;supply_node;3087.00;9.70;1888.00;3.54;0
6;supply_node;3039.00;9.70;1882.00;5.01;0
6;supply_node;3082.00;9.70;1860.00;1.67;0
6;bunker;3061.00;9.70;1896.00;3.29;0
6;bunker;3101.00;9.70;1867.00;5.95;0
6;bunker;3097.00;9.70;1898.00;2.33;0
6;bunker;3042.00;9.70;1874.00;3.89;0
6;bunker;3070.00;9.70;1852.00;1.73;0
6;bunker;3095.00;9.70;1846.00;4.40;0
6;bunker;3072.00;9.70;1878.00;0.78;0
6;coastal_bunker;3042.00;9.50;1893.00;-1.57;0
6;coastal_bunker;3113.00;9.70;1855.00;0.54;0
6;coastal_bunker;3056.00;9.70;1911.00;-3.36;0
6;coastal_bunker;3069.00;9.50;1851.00;-0.89;0
6;coastal_bunker;3103.00;9.70;1894.00;-3.65;0
6;coastal_bunker;3063.00;9.50;1866.00;-0.27;0
6;coastal_bunker;3102.00;9.70;1832.00;0.90;0
6;stronghold_network;3089.00;9.70;1885.00;2.85;0
6;dockyard;3040.00;9.50;1900.00;-1.82;0
6;anti_air_building;3054.00;9.70;1894.00;1.90;0
6;anti_air_building;3099.00;9.70;1869.00;6.02;0
6;anti_air_building;3102.00;9.70;1862.00;6.12;0
6;synthetic_refinery;3108.00;9.70;1854.00;3.96;0
6;fuel_silo;3045.00;9.70;1872.00;1.80;0
6;radar_station;3074.00;9.70;1872.00;5.43;0
6;nuclear_reactor_spawn;3095.00;9.70;1837.00;6.03;0
6;special_project_facility_spawn;3090.00;9.70;1874.00;2.41;0
6;special_project_facility_spawn;3044.00;9.70;1878.00;0.25;0
6;special_project_facility_spawn;3043.00;9.70;1900.00;1.45;0
6;special_project_facility_spawn;3109.00;9.70;1836.00;4.47;0
6;special_project_facility_spawn;3080.00;9.70;1893.00;0.85;0
6;special_project_facility_spawn;3059.00;9.70;1873.00;3.52;0
6;special_project_facility_spawn;3111.00;9.70;1856.00;5.08;0
6;rocket_site_spawn;3054.00;9.70;1898.00;2.92;0
6;naval_base_spawn;3109.00;9.70;1886.00;-3.54;4352
6;naval_base_spawn;3079.00;9.50;1842.00;-1.57;4508
6;naval_base_spawn;3100.00;9.70;1896.00;-3.65;3997
6;naval_base_spawn;3065.00;9.50;1863.00;-0.27;4508
6;naval_base_spawn;3069.00;9.50;1852.00;-0.89;4508
6;naval_base_spawn;3037.00;9.50;1871.00;-1.57;3930
6;naval_base_spawn;3061.00;9.70;1909.00;-3.36;3997
6;floating_harbor;3103.00;9.50;1814.00;-3.18;776
6;floating_harbor;3053.16;9.50;1858.25;-3.41;888
6;floating_harbor;3121.40;9.50;1864.16;-1.99;1340
6;floating_harbor;3062.52;9.50;1913.83;-0.22;1874
6;floating_harbor;3095.40;9.50;1903.12;-0.51;2414
6;floating_harbor;3029.00;9.50;1882.00;1.57;2416
6;floating_harbor;3065.58;9.50;1846.57;-4.03;2417
7;arms_factory;2498.00;9.70;1902.00;5.28;0
7;arms_factory;2496.00;9.70;1907.00;0.20;0
7;arms_factory;2496.00;9.70;1902.00;3.22;0
7;arms_factory;2495.00;9.70;1907.00;5.88;0
7;arms_factory;2497.00;9.70;1903.00;2.26;0
7;arms_factory;2493.00;9.70;1907.00;0.11;0
7;industrial_complex;2495.00;9.70;1903.00;1.67;0
7;industrial_complex;2492.00;9.70;1907.00;5.79;0
7;industrial_complex;2494.00;9.70;1904.00;0.71;0
7;industrial_complex;2497.00;9.70;1906.00;4.83;0
7;industrial_complex;2498.00;9.70;1902.00;0.11;0
7;industrial_complex;2497.00;9.70;1907.00;2.78;0
7;air_base;2497.00;9.70;1902.00;5.44;0
7;supply_node;2495.00;9.70;1904.00;2.84;0
7;bunker;2497.00;9.70;1903.00;3.38;0
7;coastal_bunker;2499.00;9.70;1908.00;-1.57;0
7;stronghold_network;2496.00;9.70;1903.00;5.34;0
7;dockyard;2491.00;9.50;1906.00;-1.57;0
7;anti_air_building;2495.00;9.70;1903.00;3.29;0
7;anti_air_building;2498.00;9.70;1906.00;5.95;0
7;anti_air_building;2493.00;9.70;1903.00;2.33;0
7;synthetic_refinery;2496.00;9.70;1906.00;3.89;0
7;fuel_silo;2498.00;9.70;1902.00;1.73;0
7;radar_station;2496.00;9.70;1904.00;4.56;0
7;nuclear_reactor_spawn;2496.00;9.70;1902.00;0.78;0
7;special_project_facility_spawn;2493.00;9.70;1906.00;2.34;0
7;rocket_site_spawn;2497.00;9.70;1903.00;0.18;0
7;naval_base_spawn;2494.00;9.70;1910.00;-1.57;4361
7;floating_harbor;2499.00;9.50;1910.00;-0.59;3526
8;arms_factory;3024.00;9.70;1900.00;3.22;0
8;arms_factory;3022.00;9.70;1906.00;5.88;0
8;arms_factory;3024.00;9.70;1902.00;2.26;0
8;arms_factory;3027.00;9.70;1899.00;0.11;0
8;arms_factory;3026.00;9.70;1898.00;1.67;0
8;arms_factory;3023.00;9.70;1904.00;5.79;0
8;industrial_complex;3025.00;9.70;1900.00;0.71;0
8;industrial_complex;3022.00;9.70;1900.00;4.83;0
8;industrial_complex;3023.00;9.70;1907.00;0.11;0
8;industrial_complex;3022.00;9.70;1902.00;2.78;0
8;industrial_complex;3027.00;9.70;1901.00;5.44;0
8;industrial_complex;3024.00;9.70;1898.00;2.17;0
8;air_base;3027.00;9.70;1903.00;3.38;0
8;supply_node;3024.00;9.70;1901.00;3.54;0
8;bunker;3029.00;9.70;1899.00;5.34;0
8;coastal_bunker;3022.00;9.50;1908.00;1.57;0
8;stronghold_network;3025.00;9.70;1904.00;3.29;0
8;dockyard;3020.00;9.50;1905.00;1.57;0
8;anti_air_building;3029.00;9.70;1898.00;2.33;0
8;anti_air_building;3025.00;9.70;1907.00;3.89;0
8;anti_air_building;3023.00;9.70;1903.00;1.73;0
8;synthetic_refinery;3027.00;9.70;1899.00;4.40;0
8;fuel_silo;3024.00;9.70;1899.00;0.78;0
8;radar_station;3026.00;9.70;1902.00;5.25;0
8;nuclear_reactor_spawn;3023.00;9.70;1901.00;0.18;0
8;special_project_facility_spawn;3029.00;9.70;1900.00;2.84;0
8;rocket_site_spawn;3023.00;9.70;1907.00;5.50;0
8;naval_base_spawn;3030.00;9.70;1900.00;1.57;3930
8;floating_harbor;3032.00;9.50;1901.00;-1.57;3527
9;arms_factory;2520.00;9.70;1867.00;2.26;0
9;arms_factory;2520.00;9.70;1894.00;0.11;0
9;arms_factory;2498.00;9.70;1871.00;1.67;0
9;arms_factory;2508.00;9.70;1887.00;5.79;0
9;arms_factory;2518.00;9.70;1884.00;0.71;0
9;arms_factory;2504.00;9.70;1882.00;4.83;0
9;industrial_complex;2507.00;9.70;1865.00;0.11;0
9;industrial_complex;2495.00;9.70;1874.00;2.78;0
9;industrial_complex;2488.00;9.70;1869.00;5.44;0
9;industrial_complex;2489.00;9.70;1865.00;2.17;0
9;industrial_complex;2505.00;9.70;1883.00;3.38;0
9;industrial_complex;2521.00;9.70;1880.00;1.22;0
9;air_base;2501.00;9.70;1878.00;5.34;0
9;supply_node;2513.00;9.70;1879.00;1.67;0
9;supply_node;2495.00;9.70;1867.00;4.25;0
9;bunker;2491.00;9.70;1863.00;5.95;0
9;bunker;2521.00;9.70;1874.00;2.33;0
9;coastal_bunker;2487.00;9.50;1863.00;-1.43;0
9;coastal_bunker;2527.00;9.70;1877.00;0.63;0
9;stronghold_network;2523.00;9.70;1873.00;4.40;0
9;dockyard;2518.00;9.70;1896.00;-2.93;0
9;anti_air_building;2489.00;9.70;1861.00;2.34;0
9;anti_air_building;2511.00;9.70;1894.00;0.18;0
9;anti_air_building;2525.00;9.70;1889.00;2.84;0
9;synthetic_refinery;2526.00;9.70;1886.00;5.50;0
9;fuel_silo;2507.00;9.70;1872.00;2.24;0
9;radar_station;2508.00;9.70;1876.00;5.20;0
9;nuclear_reactor_spawn;2511.00;9.70;1864.00;1.29;0
9;special_project_facility_spawn;2515.00;9.70;1891.00;2.85;0
9;special_project_facility_spawn;2489.00;9.70;1871.00;5.51;0
9;rocket_site_spawn;2514.00;9.70;1885.00;1.90;0
9;naval_base_spawn;2524.00;9.70;1868.00;0.63;3653
9;naval_base_spawn;2490.00;9.70;1874.00;-1.43;3716
9;floating_harbor;2508.53;9.50;1899.84;0.21;74
9;floating_harbor;2481.07;9.50;1865.01;-4.57;2418
10;arms_factory;2547.00;9.70;1880.00;1.67;0
10;arms_factory;2541.00;9.70;1882.00;5.79;0
10;arms_factory;2540.00;9.70;1874.00;0.71;0
10;arms_factory;2546.00;9.70;1877.00;4.83;0
10;arms_factory;2546.00;9.70;1878.00;0.11;0
10;arms_factory;2543.00;9.70;1882.00;2.78;0
10;industrial_complex;2545.00;9.70;1874.00;5.44;0
10;industrial_complex;2538.00;9.70;1878.00;2.17;0
10;industrial_complex;2548.00;9.70;1878.00;3.38;0
10;industrial_complex;2541.00;9.70;1883.00;1.22;0
10;industrial_complex;2538.00;9.70;1875.00;5.34;0
10;industrial_complex;2538.00;9.70;1876.00;5.45;0
10;air_base;2540.00;9.70;1882.00;3.29;0
10;supply_node;2542.00;9.70;1878.00;0.90;0
10;bunker;2544.00;9.70;1885.00;2.33;0
10;coastal_bunker;2536.00;9.50;1876.00;-0.38;0
10;stronghold_network;2545.00;9.70;1879.00;1.73;0
10;dockyard;2538.00;9.50;1873.00;-0.38;0
10;anti_air_building;2545.00;9.70;1875.00;0.78;0
10;anti_air_building;2545.00;9.70;1876.00;2.34;0
10;anti_air_building;2547.00;9.70;1879.00;0.18;0
10;synthetic_refinery;2545.00;9.70;1884.00;2.84;0
10;fuel_silo;2547.00;9.70;1875.00;5.50;0
10;radar_station;2543.00;9.70;1879.00;2.61;0
10;nuclear_reactor_spawn;2542.00;9.70;1883.00;3.45;0
10;special_project_facility_spawn;2543.00;9.70;1885.00;1.29;0
10;rocket_site_spawn;2543.00;9.70;1873.00;2.85;0
10;naval_base_spawn;2545.00;9.70;1872.00;-3.93;4498
10;floating_harbor;2548.95;9.50;1884.95;-0.79;3528
11;arms_factory;2662.00;9.70;1858.00;0.71;0
11;arms_factory;2654.00;9.70;1874.00;4.83;0
11;arms_factory;2646.00;9.70;1873.00;0.11;0
11;arms_factory;2687.00;9.70;1862.00;2.78;0
11;arms_factory;2669.00;9.70;1865.00;5.44;0
11;arms_factory;2656.00;9.70;1851.00;2.17;0
11;industrial_complex;2653.00;9.70;1873.00;3.38;0
11;industrial_complex;2656.00;9.70;1866.00;1.22;0
11;industrial_complex;2658.00;9.70;1866.00;5.34;0
11;industrial_complex;2655.00;9.70;1865.00;5.45;0
11;industrial_complex;2648.00;9.70;1868.00;3.29;0
11;industrial_complex;2645.00;9.70;1867.00;5.95;0
11;air_base;2642.00;9.70;1866.00;2.33;0
11;supply_node;2646.00;9.70;1866.00;0.14;0
11;supply_node;2664.00;9.70;1860.00;3.08;0
11;supply_node;2687.00;9.70;1861.00;4.56;0
11;bunker;2642.00;9.70;1859.00;0.78;0
11;bunker;2663.00;9.70;1853.00;2.34;0
11;bunker;2684.00;9.70;1860.00;0.18;0
11;coastal_bunker;2640.00;9.50;1860.00;-2.68;0
11;coastal_bunker;2687.00;9.50;1856.00;1.57;0
11;coastal_bunker;2672.00;9.70;1854.00;1.57;0
11;stronghold_network;2658.00;9.70;1855.00;3.45;0
11;dockyard;2653.00;9.70;1876.00;-2.68;0
11;anti_air_building;2661.00;9.70;1852.00;2.85;0
11;anti_air_building;2658.00;9.70;1869.00;5.51;0
11;anti_air_building;2671.00;9.70;1867.00;1.90;0
11;synthetic_refinery;2664.00;9.70;1854.00;6.02;0
11;fuel_silo;2640.00;9.70;1870.00;6.12;0
11;radar_station;2665.00;9.70;1864.00;6.20;0
11;nuclear_reactor_spawn;2661.00;9.70;1868.00;1.80;0
11;special_project_facility_spawn;2670.00;9.70;1861.00;4.46;0
11;special_project_facility_spawn;2640.00;9.70;1873.00;6.03;0
11;special_project_facility_spawn;2689.00;9.70;1862.00;2.41;0
11;rocket_site_spawn;2649.00;9.70;1861.00;0.25;0
11;naval_base_spawn;2675.00;9.70;1867.00;1.57;4274
11;naval_base_spawn;2687.00;9.70;1866.00;-1.57;4274
11;naval_base_spawn;2638.00;9.50;1866.00;-2.68;4274
11;floating_harbor;2655.00;9.70;1867.00;-1.67;1522
11;floating_harbor;2655.00;9.70;1867.00;1.04;1795
11;floating_harbor;2677.00;9.50;1861.00;1.57;3529
12;arms_factory;2604.00;9.70;1861.00;0.11;0
12;arms_factory;2616.00;9.70;1859.00;2.78;0
12;arms_factory;2603.00;9.70;1861.00;5.44;0
12;arms_factory;2614.00;9.70;1859.00;2.17;0
